0,0,0,0,0,0,0,0,0,0,0,0,12.46666667,28,24.7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,17.58333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21.46666667,25.2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12.99166667,22.475,0.633333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.716666667,31.1,43.15,17.86666667,2.833333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.195,0.3,3.913333333,3.803333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.25,41.35,31.95833333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,45.34166667,26.18333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.46,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,28.75833333,62.82333333,77.74666667,32.95333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.358333333,32.52166667,32.8,13.43,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.738333333,87.24833333,143.385,149,148.9183333,91.76333333,19.64833333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.575,15.56666667,24.5,24.15,3.133333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.983333333,6.433333333,0.9,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.125,27.5,13.41666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.036666667,40.49166667,72.93333333,88.16666667,74.68333333,8.55,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21.50666667,55.705,59,59,59,36.16333333,4.46,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13.82166667,43.54333333,39.89666667,1.121666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.056666667,32.65166667,61.7,92.5,92.5,42.93333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,29.35833333,72.8,67.8,53.5,25.44166667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.421666667,26.11333333,26.4,26.4,25.35833333,0.393333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12.56833333,18.10166667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29.685,58.52333333,4.166666667,11.335,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12.57,2.58,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,58.05833333,114.5716667,149.805,155.7683333,145.6416667,145.4083333,79.875,6.666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39.45333333,101.125,136.2,137.7,104.55,66.4,4.376666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.256666667,9.633333333,1.445,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.188333333,3.885,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14.28833333,33.575,17.02666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.225,27.65833333,26.5,26.5,17.86666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.213333333,30.525,8.425,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,32.52166667,66.7,66.7,55.81333333,14.955,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.261666667,19.7,19.7,9.15,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.866666667,4.933333333,6.8,2.086666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,25.18166667,71.80666667,75.385,73.215,42.20833333,7.043333333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26.825,62.49166667,59.35833333,35.6,51.43333333,17.6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,37.43166667,56.3,56.3,56.70333333,56.94166667,38.39833333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.005,26.6,3.595,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.158333333,93.965,113.9266667,94.67333333,45.13333333,0.283333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32.19166667,140.8266667,149.2,149.2,107.725,77.28333333,25.75833333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14.26333333,91.90166667,143.7466667,161.9,161.9,161.9,149.3666667,90.72666667,3.365,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.333333333,11.99166667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,25.59166667,92.275,41.76666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.945,42.89666667,43.49166667,11.61333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.291666667,15.50166667,14.43333333,1.443333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.938333333,19.18166667,0.831666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.933333333,70.18333333,133.35,107.7083333,36,50.15,29.76666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.383333333,32.26666667,76.08333333,151.15,158.5,158.425,154,154,100.4666667,13.8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.88,37.04333333,71.36666667,80.8,80.8,72.4,13.975,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.488333333,0,3.23,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.285,15.435,0.81,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16.72,35.5,5.846666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16.23333333,68.35,95,48.58333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12.43,27.525,0.05,0,0,0,0,0,0,0,0
